city,district,address,latitude,longitude,latitude_gps,longitude_gps,community,avg_area,total_units,unit_price
武汉市,武昌,武昌-中北路-黄鹂路46号,30.568896,114.368461,30.5648785238386,114.356542606797,中国人民银行武汉分行宿舍,108,280,18700
武汉市,武昌,武昌-中北路-黄鹂路60号,30.571046062198,114.36880101063,30.5670281764214,114.356882535062,湖北省社科联宿舍,70,150,21030
武汉市,武昌,武昌-中南丁字桥-丁字桥路,30.527848,114.337123,30.5242204743,114.3251324766,市政宿舍丁字桥,80,320,19808
武汉市,武昌,武昌-中南丁字桥-丁字桥路,30.527465,114.336066,30.5238585421741,114.32407195657,洪福楼,100,120,16050
武汉市,武昌,武昌-中南丁字桥-丁字桥路,30.531318,114.337669,30.5276791333341,114.325682180056,长投珑庭,100,850,23000
武汉市,武昌,武昌-中南丁字桥-丁字桥路108号,30.529965420035,114.33477571317,30.5263841842232,114.322778954935,金诺雅苑,140,248,18329
武汉市,武昌,武昌-中南丁字桥-丁字桥路19号,30.535601,114.341155,30.5318932108852,114.329182025792,紫菘中南特区,114,80,17500
武汉市,武昌,武昌-中南丁字桥-丁字桥路25号,30.534758686591,114.34189523349,30.5310367384384,114.329923836342,丁字桥铁路局宿舍,90,130,21330
武汉市,武昌,武昌-中南丁字桥-丁字桥路29号,30.534921,114.340008,30.5312355892,114.3280310009,中南财经政法大学教工宿舍,70,95,19238
武汉市,武昌,武昌-中南丁字桥-丁字桥路33-31号,30.534013003546,114.34099001103,30.5303085670233,114.329015337753,湖北省油脂公司住宅区,80,140,19210
武汉市,武昌,武昌-中南丁字桥-丁字桥路35号,30.533207,114.339459,30.5295325368035,114.327479048059,滨湖名都城,130,242,17370
武汉市,武昌,武昌-中南丁字桥-丁字桥路44号,30.534917,114.338939,30.531252593713,114.326958683511,中国工商银行武汉丁字桥支行宿舍,90,85,18290
武汉市,武昌,武昌-中南丁字桥-丁字桥路50号,30.53296,114.337268,30.5293288942714,114.325281016033,丁字桥公寓,85,130,17402
武汉市,武昌,武昌-中南丁字桥-丁字桥路51号,30.529005,114.336886,30.5253820029349,114.324895337416,弘业俊园,50,620,15800
武汉市,武昌,武昌-中南丁字桥-丁字桥路60号,30.529839,114.336084,30.526231820181,114.324091281475,丁字桥路60号小区,80,450,17230
武汉市,武昌,武昌-中南丁字桥-丁字桥路72号,30.529563203116,114.3352406761,30.525972808682,114.323245143876,康欣楼,70,140,12980
武汉市,武昌,武昌-中南丁字桥-丁字桥路80-附35号,30.532339,114.335068,30.5287516646598,114.323073660178,向阳佳苑,80,560,13000
武汉市,武昌,武昌-中南丁字桥-丁字桥路86号,30.531111713472,114.33657591741,30.5274945844415,114.324585522888,涂家岭社区,100,1450,13200
武汉市,武昌,武昌-中南丁字桥-丁字桥路97号,30.526789,114.335968,30.5231846038,114.3239733307,中国人寿单位宿舍,120,230,15070
武汉市,武昌,武昌-中南丁字桥-东湖路137号,30.564323,114.365412,30.5603099184998,114.353495821623,东湖银苑小区,80,420,18032
武汉市,武昌,武昌-中南丁字桥-中南二路12号,30.546113,114.337834,30.5424695970062,114.325859945263,中南新苑东区,90,300,17500
武汉市,武昌,武昌-中南丁字桥-付家坡一路14号,30.536854,114.335427,30.5332590786,114.3234371593,地铁紫阳城,100,1502,22320
武汉市,武昌,武昌-中南丁字桥-付家坡一路19号,30.538309641839,114.33787899938,30.5346658964541,114.325898087378,中南新村付家坡一路,90,1200,19380
武汉市,武昌,武昌-中南丁字桥-付家坡二路8号,30.536366,114.339011,30.5327000355816,114.327032036173,中南路街丁字桥社区,140,320,15038
武汉市,武昌,武昌-中南丁字桥-付家坡二路8号,30.537837615589,114.33926382357,30.5341665430023,114.327286847375,付加坡机械化宿舍,130,157,17400
武汉市,武昌,武昌-中南丁字桥-千家街109号,30.539899,114.322526,30.5365382001557,114.310503477395,湖北省公安厅宿舍,120,97,18320
武汉市,武昌,武昌-中南丁字桥-宝通寺路,30.526246,114.34253,30.5225131206052,114.33055534017,滨湖名邸二期,110,870,17820
武汉市,武昌,武昌-中南丁字桥-宝通寺路35号,30.531354,114.343614,30.5275999694,114.3316452352,百瑞景中央生活区,100,5800,32110
武汉市,武昌,武昌-中南丁字桥-宝通寺路35号,30.530348,114.344331,30.5265808483,114.3323636304,百瑞景中央生活区别墅,230,423,31000
武汉市,武昌,武昌-中南丁字桥-文安街,30.536169,114.335365,30.532575370879,114.323374415465,中南SOHO城,93,520,22499
武汉市,武昌,武昌-中南丁字桥-文安街,30.535424500688,114.333839589,30.5318611182161,114.321843648255,中南六十七号院,88,230,19238
武汉市,武昌,武昌-中南丁字桥-梅苑路,30.541569,114.33395,30.538002941862,114.321959576914,付家坡长途客运站宿舍,80,158,18370
武汉市,武昌,武昌-中南丁字桥-武昌区武珞路与丁字桥路交汇处,30.537821186998,114.34092699633,30.5341176131061,114.328955121556,中南国际汇,90,350,21900
武汉市,武昌,武昌-中南丁字桥-武珞路456号,30.53932,114.337319,30.5356872869,114.3253371873,纽宾凯新时代国际公寓,92,268,17800
武汉市,武昌,武昌-中南丁字桥-武珞路528号,30.537528915727,114.33828395551,30.5338772127462,114.326303663248,银河苑公寓,70,90,17320
武汉市,武昌,武昌-中南丁字桥-武珞路540号,30.538399,114.339803,30.5347172915,114.3278281658,傅家坡福利社区,102,200,16500
武汉市,武昌,武昌-中南丁字桥-武珞路543-1号,30.538598757729,114.34547578942,30.5348099940773,114.333517651919,洪山公寓,80,140,18290
武汉市,武昌,武昌-中南丁字桥-武珞路564号,30.536344,114.342551,30.532609404777,114.330582773513,南院小区,150,350,15700
