address,area,city,community_name,floor,listing_title,municipal_district,orientation,price,province,rooms,unit_price,url,year
武广万松园-精武路1号(新华路体育馆对面),154.85㎡,武汉,越秀国际金融汇,（共32层）,桥口武广核心城区大平层现房!电梯入户!低公摊17%!带豪装,,西南向,630万,,4室2厅,40684元/㎡,https://wuhan.esf.fang.com/chushou/3_199493541.htm,2016年建
吴家山-金山大道与吴中街路交汇处向南150米,142㎡,武汉,中铁·阅湖郡,（共6层）,一线湖景 赠送精装 央企开发高品质 南北通透 大横厅免费接送,,南北向,185万,,4室2厅,13028元/㎡,https://wuhan.esf.fang.com/chushou/3_199353211.htm,2019年建
葛店-红莲湖旅游度假区,141.39㎡,武汉,联发红墅东方别墅(鄂州),,联发红墅东方别墅141.39平4居南向毛坯随时签约!,,南向,110万,,卧室：4个,7779元/㎡,https://wuhan.esf.fang.com/chushou/10_198793169.htm,
光谷东-花城大道与庆珪路交汇处,92㎡,武汉,花山花锦,（共46层）,东湖高新光谷东花山花锦 央企开发毛坯 周边配套 齐全交通便利,,南北向,158万,,3室2厅,17173元/㎡,https://wuhan.esf.fang.com/chushou/3_199335548.htm,2018年建
徐家棚-金沙泊岸,221.12㎡,武汉,金沙泊岸,（共40层）,中北路徐东金沙泊岸 五室两厅 看湖无遮挡 随时看房带翅膀阳台,,南北向,675万,,5室2厅,30526元/㎡,https://wuhan.esf.fang.com/chushou/3_197972969.htm,2016年建
百步亭-温馨路与景秀街交汇处(汉口城市广场旁),102㎡,武汉,武汉城建星河2049,（共20层）,星河2049 江岸区刚需楼盘 国企开发品质保证 毛坯双口,,南北向,155万,,3室2厅,15196元/㎡,https://wuhan.esf.fang.com/chushou/3_199504248.htm,2019年建
金银湖-金银湖办事处环湖二路6号,120㎡,武汉,汉口道6号,（共6层）,央企打造 毛坯实景现房 准现房 单价11000楼层可任选,,南北向,160万,,3室2厅,13333元/㎡,https://wuhan.esf.fang.com/chushou/3_199419953.htm,2021年建
百步亭-江印,104㎡,武汉,江印,（共32层）,二七滨江江景+104精装三房+三轨环绕+配套齐全+特惠房源,,南北向,220万,,3室2厅,21153元/㎡,https://wuhan.esf.fang.com/chushou/3_199479662.htm,2022年建
关山-高新二路与光谷大道交汇处,110㎡,武汉,旭辉千山凌云,（共30层）,光谷核芯旭辉大盘 关山大道旁 110-178平改善精装房,,南向,262万,,3室2厅,23818元/㎡,https://wuhan.esf.fang.com/chushou/3_199458501.htm,2021年建
百步亭-温馨路与景秀街交汇处(汉口城市广场旁),102㎡,武汉,武汉城建星河2049,（共6层）,星河2049 江岸区刚需楼盘 国企开发品质保证 毛坯双口,,南北向,192万,,3室2厅,18823元/㎡,https://wuhan.esf.fang.com/chushou/3_199512614.htm,2006年建
二七-绿城武汉黄浦湾,163.6㎡,武汉,绿城武汉黄浦湾,（共46层）,绿城黄浦通透精装修品质四居室武汉天地旁顶 及配套商业!,,东南向,950万,,3室2厅,58068元/㎡,https://wuhan.esf.fang.com/chushou/3_199510991.htm,2022年建
百步亭-江印,128㎡,武汉,江印,（共32层）,后湖新盘首开+龙湖天街+龙湖清能天曜+品质精装+低公摊南北通,,南北向,260万,,3室2厅,20312元/㎡,https://wuhan.esf.fang.com/chushou/3_199501427.htm,2022年建
百步亭-江印,146.93㎡,武汉,江印,（共48层）,(必看好房)二七滨江新房直销!特价 21XXX起折扣找我!,,南向,300万,,4室2厅,20417元/㎡,https://wuhan.esf.fang.com/chushou/3_199479647.htm,2022年建
百步亭-江印,104㎡,武汉,江印,（共32层）,龙湖清能天曜+17万方天街商业+三轨环绕+配套齐全+特惠房源,,南北向,232万,,3室2厅,22307元/㎡,https://wuhan.esf.fang.com/chushou/3_199491957.htm,2022年建
百步亭-江印,139.5㎡,武汉,江印,（共32层）,龙湖清能天曜新房+精装修+二七滨江+双地鉄交汇+特惠房源,,南北向,289.5万,,4室2厅,20752元/㎡,https://wuhan.esf.fang.com/chushou/3_199501436.htm,2022年建
塔子湖-塔子湖西路1号,102㎡,武汉,星悦城六期玺樾,（共6层）,后湖板块 星悦城 品质小区 绿化 边户 南北通 电梯入户,,南向,227万,,3室2厅,22254元/㎡,https://wuhan.esf.fang.com/chushou/3_199405369.htm,2021年建
吴家山-武汉二十四城,107㎡,武汉,武汉二十四城,（共32层）,对口长椿街/七一 央企华润开发 规划18号线口,,南北向,105万,,3室2厅,9813元/㎡,https://wuhan.esf.fang.com/chushou/3_199255408.htm,2022年建
工业四路-团结大道地铁4号线工业四路站B出口,119㎡,武汉,华侨城欢乐天际,（共6层）,"冲刺年度认购!武汉小學分校十4号线地鉄口,华侨城欢乐天际",,南北向,249万,,3室2厅,20924元/㎡,https://wuhan.esf.fang.com/chushou/3_199428373.htm,2022年建
盘龙城-城投丰山府,95.9㎡,武汉,城投丰山府,（共10层）,"特价急售,7100,一口价7100,中间楼层,随时看房",,南北向,94万,,3室2厅,9801元/㎡,https://wuhan.esf.fang.com/chushou/3_199401331.htm,2020年建
塔子湖-兴业路与翠柏路的交汇处,82㎡,武汉,美联城观,（共33层）,江汉区 央企后湖里 6/12号线石桥双口 东边户南北通透户型,,南北向,146万,,2室2厅,17804元/㎡,https://wuhan.esf.fang.com/chushou/3_199404466.htm,2021年建
金银湖-金银湖办事处环湖二路6号,98㎡,武汉,汉口道6号,（共6层）,7号线口 现房 紧邻常青永旺 央企华侨城打造 金银湖畔,,东南向,107万,,3室2厅,10918元/㎡,https://wuhan.esf.fang.com/chushou/3_199419957.htm,2006年建
盘龙城-盘龙大道47号(百联奥特莱斯正对面),98㎡,武汉,帝大御璟城,（共23层）,精装准现房 奥特莱斯对面 7号线腾龙大道口 今年通车,,南向,98万,,3室2厅,10000元/㎡,https://wuhan.esf.fang.com/chushou/3_199312380.htm,2021年建
四新-方岛|四新大道与芳草路交汇处,125.2㎡,武汉,方岛金茂智慧科学城,（共32层）,新房:125平精装修三房+南北通透边户+有地鉄學校+可接送,,南北向,225.9万,,3室2厅,18043元/㎡,https://wuhan.esf.fang.com/chushou/3_199507132.htm,2026年建
宗关简易-武汉市·解放大道·太平洋站,143㎡,武汉,武地万科万维天地,（共6层）,现房!万科万维天地 汉口滨江高端住宅 三室两卫精装可看江,,南北向,342万,,3室2厅,23916元/㎡,https://wuhan.esf.fang.com/chushou/3_199506558.htm,2006年建
红钢城-华侨城创意设计中心,119㎡,武汉,华侨城红坊,（共32层）,青山滨江国企 华侨城红坊 红钢城 地铁商业配套齐,,南北向,212万,,3室2厅,17815元/㎡,https://wuhan.esf.fang.com/chushou/3_199464242.htm,2019年建
三角湖-地铁3号线汉阳客运站C出口,140㎡,武汉,地铁盛观尚城,（共37层）,(国企现房)五横:汉阳大道、墨水湖北路、琴台大道、三环线、,,南北向,193万,,4室2厅,13785元/㎡,https://wuhan.esf.fang.com/chushou/3_199469472.htm,2020年建
盘龙城-盘龙大道47号(百联奥特莱斯正对面),97㎡,武汉,帝大御璟城,（共23层）,帝大御璟城 奥特莱斯旁边 精装修直接拎包入住 双南北户型,,南北向,95万,,3室2厅,9793元/㎡,https://wuhan.esf.fang.com/chushou/3_199210259.htm,2021年建
光谷东-国采光立方,104㎡,武汉,国采光立方,（共17层）,国采光立方 3室2厅 104平,,南北向,250万,,3室1厅,24038元/㎡,https://wuhan.esf.fang.com/chushou/3_199504742.htm,2017年建
盘龙城-盘龙城巨龙大道90号,119.94㎡,武汉,天汇龙城,（共32层）,天汇龙城、精装修3房、南北通透、老证、边户,,南北向,103万,,3室2厅,8587元/㎡,https://wuhan.esf.fang.com/chushou/3_199405474.htm,2015年建
王家湾-汉阳大道黄金口地铁站A出口西行200米,96㎡,武汉,金地国际城,（共32层）,"(新房)离王家湾四站路地铁,首付20万,精装修住宅三房",,南北向,100万,,3室2厅,10416元/㎡,https://wuhan.esf.fang.com/chushou/3_199357459.htm,2023年建
建二-建设三路与临江大道交汇处,196.71㎡,武汉,御江壹品青山樽,（共6层）,青山滨江商务区 御江壹品青山樽 一线看江 精装修现房,,南北向,432万,,4室2厅,21961元/㎡,https://wuhan.esf.fang.com/chushou/3_199246478.htm,2006年建
百步亭-江印,139.15㎡,武汉,江印,（共34层）,江岸滨江+龙湖清能天曜+龙湖天街+近+精装交付+品质好,,南北向,295.5万,,4室2厅,21236元/㎡,https://wuhan.esf.fang.com/chushou/3_199491948.htm,2022年建
临空新城-华发越秀悦府,90㎡,武汉,华发越秀悦府,（共15层）,华发越秀悦府 国企 现房 小三房 精装 口 學校旁商业旁,,南北向,80.2万,,3室2厅,8911元/㎡,https://wuhan.esf.fang.com/chushou/3_199154846.htm,2022年建
百步亭-江印,104㎡,武汉,江印,（共32层）,江印 二七滨江江景+精装修三房+三轨环绕+配套齐全,,南北向,208万,,3室2厅,20000元/㎡,https://wuhan.esf.fang.com/chushou/3_199505358.htm,2022年建
南湖花园-南湖路(长虹中学旁),120㎡,武汉,新力雅园,（共32层）,"精装改毛坯降3000!二环内7地鉄口,新力雅园,华师十长虹中",,南北向,196万,,3室2厅,16333元/㎡,https://wuhan.esf.fang.com/chushou/3_199491689.htm,2022年建
吴家山-九坤五环华城,92.58㎡,武汉,九坤五环华城,（共11层）,"急售急售急售九坤五环华城三居两卫,精装修 业主急售",,南北向,90万,,3室2厅,9721元/㎡,https://wuhan.esf.fang.com/chushou/3_199387170.htm,2011年建
王家湾-四新大道与芳草路交叉口西南角,108㎡,武汉,中关村·动漫城,（共32层）,必看新房:四新板块双单价1.4中间楼层108平三房万达旁,,南北向,152万,,3室2厅,14074元/㎡,https://wuhan.esf.fang.com/chushou/3_199346888.htm,2019年建
竹叶山花桥-汉口-三眼桥,105㎡,武汉,福星惠誉星誉国际,（共24层）,1.5环 24层小高层 公摊22% 核心地段 育才4环绕,,南北向,245万,,3室2厅,23333元/㎡,https://wuhan.esf.fang.com/chushou/3_199425728.htm,2020年建
吴家山-九坤五环华城,98.67㎡,武汉,九坤五环华城,（共12层）,"此房满五老证,税费低中间楼层,采光好视野好!",,南向,95万,,3室2厅,9628元/㎡,https://wuhan.esf.fang.com/chushou/3_199387406.htm,2011年建
王家湾-四新大道与芳草路交叉口西南角,117㎡,武汉,中关村·动漫城,（共33层）,"四新万达旁,准现房,中关村 湿地公园,12号线",,南向,169万,,3室2厅,14444元/㎡,https://wuhan.esf.fang.com/chushou/3_199379638.htm,2022年建
盘龙城-盘龙大道47号(百联奥特莱斯正对面),98㎡,武汉,帝大御璟城,（共23层）,"2号线宋家岗800米,7号线(在建中)20号线(已规划)",,南北向,96万,,3室2厅,9795元/㎡,https://wuhan.esf.fang.com/chushou/3_199312375.htm,2021年建
盘龙城-临空新城·地铁2号线宋家岗A出口旁,135.72㎡,武汉,武汉城建龙樾上城,（共6层）,龙樾上城+汉口后花园+70年产权别墅+带60平花园+奢享家园,,南北向,159万,,3室2厅,11715元/㎡,https://wuhan.esf.fang.com/chushou/3_199504239.htm,2022年建
塔子湖-塔子湖西路1号,98㎡,武汉,星悦城六期玺樾,（共20层）,单价1.8W 星悦城六期 精装现房 背靠山姆会员店,,南向,219万,,3室2厅,22346元/㎡,https://wuhan.esf.fang.com/chushou/3_199405379.htm,2023年建
吴家山-东吴大道2号,113.96㎡,武汉,嘉禾园,（共23层）,嘉禾园 三室二厅 居住环境好 小区面积大业主诚心出售,,南向,120万,,3室2厅,10530元/㎡,https://wuhan.esf.fang.com/chushou/3_199386188.htm,2006年建
吴家山-吴家山四支沟国道南,84.7㎡,武汉,吴家山三民小区,（共6层）,"老证,简装,得房率高五环大道轻轨边,视野开阔不遮挡",,南向,72.5万,,2室1厅,8559元/㎡,https://wuhan.esf.fang.com/chushou/3_199387988.htm,1998年建
台北香港路-建设大道与台北路交汇处,217.5㎡,武汉,华润万象城·幸福里,（共49层）,华润万象城 汉口核心内环中心 周边配套成熟 环境优美9折!,,南北向,720万,,4室2厅,33103元/㎡,https://wuhan.esf.fang.com/chushou/3_199490937.htm,2021年建
塔子湖-兴业路与翠柏路的交汇处,116.14㎡,武汉,美联城观,（共33层）,"8号线,6号线,12号线,三口,双阳台,总价低,永旺旁",,南北向,209万,,3室2厅,17995元/㎡,https://wuhan.esf.fang.com/chushou/3_199460723.htm,2021年建
吴家山-轻轨1号线五环大道站旁,88㎡,武汉,金辉江樾云著,（共33层）,金辉准现房 1号线轻轨口 自带985附属小 品牌开发商物业,,南北向,97万,,3室2厅,11022元/㎡,https://wuhan.esf.fang.com/chushou/3_199503671.htm,2000年建
汉西-解放大道与建设大道交汇处,80㎡,武汉,汉口1872,（共6层）,硚口正二环 汉口1872品牌房企 周边交通商业教育配套成熟,,南北向,188万,,2室2厅,23500元/㎡,https://wuhan.esf.fang.com/chushou/3_199430061.htm,2021年建
古田-古田二路轻轨站,130㎡,武汉,华发都荟天地,（共6层）,国企大品牌 华发都荟天地 汉口二环边 双交汇 毛坯交付,,南向,183万,,4室2厅,14076元/㎡,https://wuhan.esf.fang.com/chushou/3_199506405.htm,2006年建
宗关简易-中山大道1号,130.24㎡,武汉,越秀星汇云锦,（共60层）,越秀星汇云锦 钟家村滨江精装修现房 品牌房企开发 6号线,,南北向,430万,,3室2厅,33015元/㎡,https://wuhan.esf.fang.com/chushou/3_199506826.htm,2016年建
塔子湖-三眼桥路·6号线唐家墩站B出口,93㎡,武汉,万科公园5号,（共36层）,二环不线购 首付2成 带精装修单价1.8 找我拿折扣优惠,,东西向,198万,,3室2厅,21290元/㎡,https://wuhan.esf.fang.com/chushou/3_199460688.htm,2022年建
四新-绿地中央广场,108.4㎡,武汉,绿地中央广场,（共33层）,"绿地中央广场 3室2厅 108.4平,老证省税,诚意出售",,西南向,150万,,3室2厅,13837元/㎡,https://wuhan.esf.fang.com/chushou/3_199486576.htm,2013年建
工业四路-黄鹤路与明德路交汇处(杨春湖地铁站旁),70㎡,武汉,东湖金茂府,（共17层）,"单价9000每平,首付30万复试2房,武汉站口,欢迎咨询",,南北向,140万,,2室2厅,20000元/㎡,https://wuhan.esf.fang.com/chushou/3_199419952.htm,2022年建
塔子湖-三眼桥路·6号线唐家墩站B出口,115㎡,武汉,万科公园5号,（共45层）,万科集团打造 唐家墩中百旁 二环位置 带装修 朝南三房,,南北向,215万,,3室2厅,18695元/㎡,https://wuhan.esf.fang.com/chushou/3_199460686.htm,2022年建
四新-长江路地铁6号线老关村站东侧,135.56㎡,武汉,金地商置·兰亭大境,（共33层）,"新加推,一线看江,单价14000起,金地开发,找我享优惠",,南北向,190万,,3室2厅,14015元/㎡,https://wuhan.esf.fang.com/chushou/3_199271112.htm,2021年建
塔子湖-兴业路与翠柏路的交汇处,122.14㎡,武汉,美联城观,（共34层）,央企后湖里 6/12号线石桥双口 自带约3.3万方商业,,南向,245万,,4室2厅,20058元/㎡,https://wuhan.esf.fang.com/chushou/3_199460733.htm,2022年建
汉西-解放大道与建设大道交汇处,80㎡,武汉,汉口1872,（共6层）,硚口正二环 汉口1872品牌房企 周边交通商业教育配套成熟,,南北向,158万,,2室2厅,19750元/㎡,https://wuhan.esf.fang.com/chushou/3_199430043.htm,2006年建
建二-建设三路与临江大道交汇处,130.1㎡,武汉,御江壹品青山樽,（共25层）,青山樽 青山滨江商务区一线看江新房 吉林街 毛坯精装任选,,南北向,237万,,3室2厅,18216元/㎡,https://wuhan.esf.fang.com/chushou/3_199499983.htm,2018年建
吴家山-东西湖大道与二雅路交汇处,90.14㎡,武汉,东建金鼎湾,（共18层）,"金鼎湾90平米,小三房,低楼层,三口舒适,温馨之家,",,南向,87.8万,,3室2厅,9740元/㎡,https://wuhan.esf.fang.com/chushou/3_199385831.htm,2011年建
盘龙城-盘龙大道47号(百联奥特莱斯正对面),93.95㎡,武汉,帝大御璟城,（共23层）,精装准现房 奥特莱斯对面 7号线腾龙大道口 年底通车,,南北向,96万,,3室2厅,10218元/㎡,https://wuhan.esf.fang.com/chushou/3_199484833.htm,2021年建
塔子湖-兴业路与翠柏路的交汇处,124.26㎡,武汉,美联城观,（共45层）,6号线正口《后湖里》毛坯新房 18500元/平起步,,南北向,235万,,3室2厅,18911元/㎡,https://wuhan.esf.fang.com/chushou/3_199404476.htm,2020年建
四新-晴川大道与四新南路交叉口西100米,129㎡,武汉,绿城金地凤起听澜,（共41层）,绿城金地凤起听澜-汉阳滨江一线江景豪宅-大品牌开发商加持,,南北向,290万,,3室2厅,22480元/㎡,https://wuhan.esf.fang.com/chushou/3_199246726.htm,2020年建
百步亭-温馨路与景秀街交汇处(汉口城市广场旁),102.29㎡,武汉,星河2049,（共30层）,三环内星河2049 江岸区城建刚需毛坯楼盘 国企品质开发,,南北向,163万,,3室2厅,15935元/㎡,https://wuhan.esf.fang.com/chushou/3_199481243.htm,2020年建
百步亭-温馨路与景秀街交汇处(汉口城市广场旁),80.99㎡,武汉,武汉城建星河2049,（共6层）,首开!单价1.8万后湖80平小户型 公园相伴 配套成熟,,南向,145万,,2室2厅,17903元/㎡,https://wuhan.esf.fang.com/chushou/3_199490920.htm,2006年建
吴家山-东吴大道2号,90.26㎡,武汉,嘉禾园,（共6层）,嘉禾园两居室 步梯中间楼层 业主诚心出售,,南向,80万,,2室2厅,8863元/㎡,https://wuhan.esf.fang.com/chushou/3_199387182.htm,2006年建
光谷东-花山生态新城花山大道与大长山路交汇处,178㎡,武汉,武地建发玺院,（共4层）,武地建发玺院 中式园林风格 可以别墅何必高层 户型方正赠送多,,南北向,560万,,5室3厅,31460元/㎡,https://wuhan.esf.fang.com/chushou/3_199457721.htm,2022年建
建二-建设三路与临江大道交汇处,149㎡,武汉,御江壹品青山樽,（共40层）,青山樽 青山滨江商务区一线看江新房 吉林街 毛坯精装任选,,南北向,262万,,4室2厅,17583元/㎡,https://wuhan.esf.fang.com/chushou/3_199500000.htm,2021年建
吴家山-武汉二十四城,123㎡,武汉,武汉二十四城,（共34层）,央企华润 对口长春街/七一 自带社区医院 体育馆,,南北向,120万,,3室2厅,9756元/㎡,https://wuhan.esf.fang.com/chushou/3_199255413.htm,2021年建
王家墩CBD-云飞路(辅仁小学CBD校区旁),195㎡,武汉,绿城·湖畔雲庐,（共6层）,绿城·湖畔雲庐汉口核心地段 带豪华装修 辅仁梦泽湖公园旁,,南向,608万,,4室2厅,31179元/㎡,https://wuhan.esf.fang.com/chushou/3_199470254.htm,2019年建
蔡甸-中国核建锦城,98㎡,武汉,中国核建锦城,（共30层）,凤凰路口+精装修首付16万起中核锦城开发商一手新房直销,,南北向,81万,,3室2厅,8265元/㎡,https://wuhan.esf.fang.com/chushou/3_199145834.htm,2016年建
光谷东-花山大道与春和路交汇处,123㎡,武汉,华润联投半岛九里,（共6层）,光谷花山生态城 华润半岛九里 三面环湖小高层 低密度别墅,,南北向,208万,,3室2厅,16910元/㎡,https://wuhan.esf.fang.com/chushou/3_199352314.htm,2006年建
金银湖-金银湖办事处环湖二路6号,125㎡,武汉,汉口道6号,（共30层）,金银湖公园风景好 南北通透经典户型 推窗见景 华侨城品牌,,南北向,142万,,3室2厅,11360元/㎡,https://wuhan.esf.fang.com/chushou/3_199419959.htm,2021年建
武广万松园-精武路1号(新华路体育馆对面),192.21㎡,武汉,越秀国际金融汇,（共45层）,"红领巾+协和越秀国际金融汇,证2+精装+通4房",,南北向,710万,,4室2厅,36938元/㎡,https://wuhan.esf.fang.com/chushou/3_199493549.htm,2006年建
光谷东-花山大道与春和路交汇处,110㎡,武汉,华润联投半岛九里,（共6层）,光谷花山生态城 华润半岛九里 三面环湖小高层 低密度别墅,,南北向,190万,,3室2厅,17272元/㎡,https://wuhan.esf.fang.com/chushou/3_199352313.htm,2021年建
盘龙城-华发越秀悦府,90㎡,武汉,华发越秀悦府,（共15层）,华发越秀双国企开发 2号航空总部正口 小高层精装修拎包入住,,南北向,79万,,3室2厅,8777元/㎡,https://wuhan.esf.fang.com/chushou/3_199484912.htm,2022年建
盘龙城-城投丰山府,108.65㎡,武汉,城投丰山府,（共29层）,"城投国企开发,单价8900起!口边户108平3房2厅2卫",,南北向,92万,,3室2厅,8467元/㎡,https://wuhan.esf.fang.com/chushou/3_199401336.htm,2021年建
百步亭-江印,128㎡,武汉,江印,（共32层）,后湖新盘首开+龙湖天街+龙湖清能天曜+品质精装+低公摊南北通,,南北向,235万,,3室2厅,18359元/㎡,https://wuhan.esf.fang.com/chushou/3_199491923.htm,2022年建
关山-高新二路与光谷大道交汇处,110㎡,武汉,旭辉千山凌云,（共30层）,"光谷核芯,智能社区110-130㎡精装小户型,享团购优惠",,南向,262万,,3室2厅,23818元/㎡,https://wuhan.esf.fang.com/chushou/3_199458488.htm,2021年建
盘龙城-盘龙大道47号(百联奥特莱斯正对面),95.71㎡,武汉,帝大御璟城,（共23层）,"盘龙城口 小区内有外国语,单价9XXX起 精装修现房",,南北向,85万,,3室2厅,8880元/㎡,https://wuhan.esf.fang.com/chushou/3_199484844.htm,2021年建
光谷东-光谷四路与神墩三路交汇处,122㎡,武汉,力高雍华年,（共4层）,光谷现房别墅 500%高赠送面积 毛坯现房 即买即装修,,南北向,258万,,4室2厅,21147元/㎡,https://wuhan.esf.fang.com/chushou/3_199501657.htm,2021年建
金银湖-金银湖办事处环湖二路6号,98㎡,武汉,汉口道6号,（共28层）,"央企现房。工抵房均价1万起,好楼层先到先得,自带商业体,毛坯",,南北向,112万,,3室2厅,11428元/㎡,https://wuhan.esf.fang.com/chushou/3_199419942.htm,2019年建
百步亭-江印,143㎡,武汉,江印,（共32层）,江印 二七滨江江景+精装修三房+三轨环绕+配套齐全,,南北向,310万,,4室2厅,21678元/㎡,https://wuhan.esf.fang.com/chushou/3_199505364.htm,2022年建
四新-国博新城华江府,132㎡,武汉,国博新城华江府,（共33层）,"城投融创国博城,大三房,特价捡漏房源,来电咨询有优惠!",,南北向,186万,,3室2厅,14090元/㎡,https://wuhan.esf.fang.com/chushou/3_199419929.htm,2021年建
吴家山-东西湖大道与二雅路交汇处,92.25㎡,武汉,东建金鼎湾,（共29层）,金鼎湾毛坯两房 额头湾轻轨站旁 诚心出售,,南向,90万,,2室1厅,9756元/㎡,https://wuhan.esf.fang.com/chushou/3_199385656.htm,2010年建
四新-长江路地铁6号线老关村站东侧,143.36㎡,武汉,兰亭大境,（共45层）,必看好房:金地143㎡精装四房6号线地铁口永旺国博旁拎包入住,,南北向,170万,,4室2厅,11858元/㎡,https://wuhan.esf.fang.com/chushou/3_199014069.htm,2018年建
工业四路-团结大道地铁4号线工业四路站B出口,116㎡,武汉,华侨城欢乐天际,（共6层）,"!华侨城·欢乐天际 216万 3室2厅2卫 毛坯,高品味生活",,南北向,216万,,3室2厅,18620元/㎡,https://wuhan.esf.fang.com/chushou/3_199428360.htm,2000年建
关山-高新二路与光谷大道交汇处,130㎡,武汉,旭辉千山凌云,（共56层）,"光谷核芯,享关山商圈和资源,智能化精装 准现房 年底交房",,南北向,323万,,3室2厅,24846元/㎡,https://wuhan.esf.fang.com/chushou/3_199458489.htm,2021年建
塔子湖-兴业路与翠柏路的交汇处,77㎡,武汉,美联城观,（共32层）,新房稀缺小户型首付40万起汉口二环毛坯两房近金桥永旺,,南北向,145万,,2室2厅,18831元/㎡,https://wuhan.esf.fang.com/chushou/3_199404453.htm,2022年建
南湖花园-南湖路(长虹中学旁),117㎡,武汉,新力雅园,（共6层）,"南湖新房绕不开的选择!现降3000,天地新力雅园,毛坯3房",,南北向,190万,,3室2厅,16239元/㎡,https://wuhan.esf.fang.com/chushou/3_199491688.htm,2022年建
盘龙城-盘龙大道47号(百联奥特莱斯正对面),97.06㎡,武汉,帝大御璟城,（共23层）,帝大御璟城 奥特莱斯旁边 精装修直接拎包入住 双南北户型,,南北向,95万,,3室2厅,9787元/㎡,https://wuhan.esf.fang.com/chushou/3_199484845.htm,2021年建
竹叶山花桥-汉口-三眼桥,87㎡,武汉,福星惠誉星誉国际,（共45层）,江岸区 育才小户型 准现 87平2居 南北向毛坯 视野无遮挡,,南北向,166万,,2室2厅,19080元/㎡,https://wuhan.esf.fang.com/chushou/3_199425733.htm,2022年建
百步亭-温馨路与景秀街交汇处(汉口城市广场旁),102㎡,武汉,武汉城建星河2049,（共6层）,"开发商直销是新房,无中芥费,无税费,楼层任选,看房找杨希",,南北向,193万,,3室2厅,18921元/㎡,https://wuhan.esf.fang.com/chushou/3_199490921.htm,2006年建
吴家山-轻轨1号线五环大道站旁,94.97㎡,武汉,金辉江樾云著,（共32层）,1号线 准现房 金辉江樾云著 东西湖 吴家山老城区 配套齐全,,南北向,134万,,3室2厅,14109元/㎡,https://wuhan.esf.fang.com/chushou/3_199476790.htm,2000年建
百步亭-江印,104㎡,武汉,江印,（共32层）,龙湖清能天曜+17万方天街商业+三轨环绕+配套齐全+特惠房源,,南北向,232万,,3室2厅,22307元/㎡,https://wuhan.esf.fang.com/chushou/3_199491957.htm,2022年建
古田-园博大道与古田一路交汇处,108㎡,武汉,绿城华生桂语朝阳,（共37层）,绿城华生桂语朝 公建化外立面 精装交付 对口崇仁路十一初,,南北向,168万,,3室2厅,15555元/㎡,https://wuhan.esf.fang.com/chushou/3_199501461.htm,2021年建
工业四路-团结大道地铁4号线工业四路站B出口,140㎡,武汉,华侨城欢乐天际,（共33层）,牛X!大武昌三环内!200多万方巨无霸新盘!华侨城开发!,,南北向,270万,,4室2厅,19285元/㎡,https://wuhan.esf.fang.com/chushou/3_199428383.htm,2017年建
二七-绿城武汉黄浦湾,147㎡,武汉,绿城武汉黄浦湾,（共43层）,高区三房 南北通透 绿城黄浦湾 业主诚心卖 可看房,,南北向,840万,,3室2厅,57142元/㎡,https://wuhan.esf.fang.com/chushou/3_199511002.htm,2021年建
百步亭-温馨路与景秀街交汇处(汉口城市广场旁),130㎡,武汉,星河2049,（共14层）,汉口江岸后湖毛坯国企星河2049稀有小高层低公摊,,南北向,228万,,3室2厅,17538元/㎡,https://wuhan.esf.fang.com/chushou/3_199490930.htm,2016年建
盘龙城-华发越秀悦府,90㎡,武汉,华发越秀悦府,（共22层）,华发越秀双国企开发 2号航空总部正口 小高层精装修拎包入住,,南北向,79万,,3室2厅,8777元/㎡,https://wuhan.esf.fang.com/chushou/3_199484907.htm,2022年建
塔子湖-塔子湖西路1号,102㎡,武汉,星悦城六期玺樾,（共6层）,后湖板块 星悦城 品质小区 绿化 边户 南北通 电梯入户,,南向,203万,,3室2厅,19901元/㎡,https://wuhan.esf.fang.com/chushou/3_199405426.htm,2021年建
古田-古田二路轻轨站,84㎡,武汉,华发都荟天地,（共35层）,国企大品牌 华发都荟天地 汉口二环边 双交汇 毛坯交付,,南向,153万,,2室2厅,18214元/㎡,https://wuhan.esf.fang.com/chushou/3_199506397.htm,2020年建
王家湾-琴台大道与玉龙路交汇处,114㎡,武汉,保利庭瑞阅江台,（共33层）,王家湾商圈+保利阅江台+限时促销+开发商精装修+准现房,,南北向,176万,,3室2厅,15438元/㎡,https://wuhan.esf.fang.com/chushou/3_199510075.htm,2019年建
四新-城投融创国博城,130.2㎡,武汉,城投融创国博城,（共15层）,免佣新房:130平大气四房+公摊15%赠送面积10平+可接宋,,南北向,208.1万,,4室2厅,15983元/㎡,https://wuhan.esf.fang.com/chushou/3_199381542.htm,2023年建
南湖花园-武昌南湖新城建安街特1号,124.04㎡,武汉,水域天际,（共6层）,通透户型 精装修满五年 诚心出售,,南向,447万,,3室2厅,36036元/㎡,https://wuhan.esf.fang.com/chushou/3_198648457.htm,2006年建
临空新城-华发越秀悦府,90㎡,武汉,华发越秀悦府,（共15层）,对口临空新城 华发越秀双国企开发 2号航空总部正口,,南北向,80.52万,,3室2厅,8946元/㎡,https://wuhan.esf.fang.com/chushou/3_199154849.htm,2022年建
